 Date,DXY Close,DXY Adj. Close,DXY vs SPY Correlation,DXY Beta (DXY:SPY)
12/20/2001,115.59,115.59,0.07,0.07
12/19/2001,115.48,115.48,-0.01,0.08
12/18/2001,115.15,115.15,-0.01,0.08
12/17/2001,114.93,114.93,0.06,0.07
12/14/2001,114.93,114.93,0.17,0.07
12/13/2001,115.8,115.8,0.32,0.08
12/12/2001,115.33,115.33,0.36,0.08
12/11/2001,116.05,116.05,0.5,0.08
12/10/2001,116.26,116.26,0.54,0.08
12/7/2001,116.15,116.15,0.61,0.08
12/6/2001,115.63,115.63,0.66,0.08
12/5/2001,116.41,116.41,0.64,0.08
12/4/2001,116.08,116.08,0.67,0.08
12/3/2001,115.96,115.96,0.63,0.09
11/30/2001,116.13,116.13,0.63,0.08
11/29/2001,116.13,116.13,0.43,0.08
11/28/2001,116.17,116.17,0.21,0.08
11/27/2001,116.89,116.89,0.21,0.08
11/26/2001,117.11,117.11,0.5,0.08
11/23/2001,117.33,117.33,0.5,0.08
11/22/2001,117.3,117.3,,
11/21/2001,117.15,117.15,0.52,0.08
11/20/2001,116.62,116.62,0.5,0.08
11/19/2001,116.93,116.93,0.47,0.08
11/16/2001,116.41,116.41,0.53,0.08
11/15/2001,116.51,116.51,0.51,0.08
11/14/2001,116.2,116.2,0.51,0.08
11/13/2001,116.4,116.4,0.28,0.08
11/12/2001,115.34,115.34,0.3,0.07
11/9/2001,115.09,115.09,0.3,0.07
11/8/2001,115.13,115.13,0.32,0.07
11/7/2001,114.98,114.98,0.37,0.07
11/6/2001,114.81,114.81,0.39,0.07
11/5/2001,114.54,114.54,0.34,0.07
11/2/2001,114.54,114.54,0.36,0.07
11/1/2001,114.46,114.46,0.51,0.07
10/31/2001,114.86,114.86,0.52,0.07
10/30/2001,114.35,114.35,0.54,0.07
10/29/2001,114.44,114.44,0.32,0.07
10/26/2001,115.65,115.65,0.33,0.06
10/25/2001,115.55,115.55,0.42,0.06
10/24/2001,115.6,115.6,0.42,0.06
10/23/2001,115.85,115.85,0.42,0.06
10/22/2001,115.75,115.75,0.26,0.06
10/19/2001,114.86,114.86,0.15,0.06
10/18/2001,114.35,114.35,-0.05,0.06
10/17/2001,114.38,114.38,-0.02,0.06
10/16/2001,113.92,113.92,0.05,0.06
10/15/2001,113.82,113.82,0.05,0.06
10/12/2001,113.89,113.89,0.5,0.06
10/11/2001,114.44,114.44,0.49,0.06
10/10/2001,113.7,113.7,0.5,0.06
10/9/2001,113.35,113.35,0.55,0.06
10/8/2001,112.59,112.59,0.54,0.06
10/5/2001,112.91,112.91,0.42,0.06
10/4/2001,113.16,113.16,0.43,0.06
10/3/2001,113.4,113.4,0.44,0.06
10/2/2001,113.01,113.01,0.45,0.06
10/1/2001,113,113,0.45,0.06
9/28/2001,113.48,113.48,0.44,0.06
9/27/2001,112.98,112.98,0.42,0.06
9/26/2001,112.29,112.29,0.41,0.06
9/25/2001,112.28,112.28,0.45,0.06
9/24/2001,112.84,112.84,0.55,0.06
9/21/2001,113.04,113.04,0.61,0.06
9/20/2001,111.87,111.87,0.67,0.06
9/19/2001,111.61,111.61,0.66,0.06
9/18/2001,111.92,111.92,0.64,0.06
9/17/2001,112.01,112.01,0.37,0.06
9/14/2001,112.33,112.33,,
9/13/2001,113.24,113.24,,
9/12/2001,113.75,113.75,,
9/11/2001,113.4,113.4,,
9/10/2001,114.57,114.57,0.33,0.04
9/7/2001,114.05,114.05,0.27,0.04
9/6/2001,114.97,114.97,0.13,0.04
9/5/2001,115.6,115.6,0.15,0.03
9/4/2001,115.68,115.68,0.34,0.03
9/3/2001,113.67,113.67,,
8/31/2001,113.42,113.42,0.23,0.03
8/30/2001,112.84,112.84,0.15,0.03
8/29/2001,113.54,113.54,0.16,0.03
8/28/2001,113.43,113.43,0.15,0.03
8/27/2001,113.39,113.39,0.18,0.03
8/24/2001,113.33,113.33,0.09,0.03
8/23/2001,113.09,113.09,0.11,0.03
8/22/2001,113.27,113.27,0.13,0.03
8/21/2001,113.29,113.29,0.1,0.03
8/20/2001,113.4,113.4,0.08,0.03
8/17/2001,112.99,112.99,-0.09,0.03
8/16/2001,113.08,113.08,-0.1,0.03
8/15/2001,113.19,113.19,-0.2,0.03
8/14/2001,114.39,114.39,-0.08,0.03
8/13/2001,115.01,115.01,-0.1,0.03
8/10/2001,115.29,115.29,-0.13,0.03
8/9/2001,115.25,115.25,-0.04,0.03
8/8/2001,116.54,116.54,0.06,0.03
8/7/2001,116.83,116.83,0.05,0.03
8/6/2001,116.42,116.42,0.19,0.03
8/3/2001,116.14,116.14,0.21,0.03
8/2/2001,116.28,116.28,0.33,0.03
8/1/2001,116.56,116.56,0.09,0.03
7/31/2001,117.18,117.18,0.09,0.03
7/30/2001,117.2,117.2,0.12,0.03
7/27/2001,116.94,116.94,0.09,0.03
7/26/2001,116.74,116.74,0.13,0.03
7/25/2001,116.64,116.64,0.16,0.03
7/24/2001,117.12,117.12,0.13,0.03
7/23/2001,117.85,117.85,0.26,0.03
7/20/2001,117.21,117.21,0.25,0.03
7/19/2001,117.33,117.33,0.24,0.03
7/18/2001,117.38,117.38,0.2,0.03
7/17/2001,118.9,118.9,0.25,0.02
7/16/2001,119.3,119.3,0.25,0.03
7/13/2001,119.33,119.33,0.24,0.02
7/12/2001,119.09,119.09,0.33,0.03
7/11/2001,118.64,118.64,0.36,0.02
7/10/2001,119.13,119.13,0.32,0.03
7/9/2001,119.89,119.89,0.29,0.02
7/6/2001,119.9,119.9,0.15,0.02
7/5/2001,120.9,120.9,0.41,0.02
7/4/2001,119.91,119.91,,
7/3/2001,119.6,119.6,0.35,0.03
7/2/2001,119.67,119.67,0.24,0.03
6/29/2001,119.43,119.43,0.3,0.03
6/28/2001,120.01,120.01,0.2,0.03
6/27/2001,118.38,118.38,0.25,0.03
6/26/2001,118.07,118.07,0.24,0.03
6/25/2001,118.32,118.32,0.19,0.03
6/22/2001,118.91,118.91,0.21,0.03
6/21/2001,118.89,118.89,0.28,0.02
6/20/2001,119.13,119.13,0.17,0.03
6/19/2001,119.04,119.04,0.13,0.03
6/18/2001,118.36,118.36,0.12,0.03
6/15/2001,118.29,118.29,0.13,0.03
6/14/2001,117.99,117.99,-0.14,0.03
6/13/2001,119.03,119.03,-0.39,0.02
6/12/2001,119.61,119.61,-0.43,0.02
6/11/2001,120.05,120.05,-0.39,0.02
6/8/2001,119.21,119.21,-0.42,0.02
6/7/2001,119.09,119.09,-0.41,0.02
6/6/2001,119.36,119.36,-0.36,0.02
6/5/2001,118.7,118.7,-0.3,0.02
6/4/2001,119.19,119.19,-0.32,0.02
6/1/2001,118.89,118.89,-0.39,0.02
5/31/2001,119.07,119.07,-0.45,0.02
5/30/2001,118.22,118.22,-0.49,0.02
5/29/2001,118.22,118.22,-0.57,0.02
5/28/2001,118.07,118.07,,
5/25/2001,118.18,118.18,-0.65,0.02
5/24/2001,118.36,118.36,-0.4,0.02
5/23/2001,118.29,118.29,-0.35,0.02
5/22/2001,117.69,117.69,-0.36,0.02
5/21/2001,116.52,116.52,-0.4,0.02
5/18/2001,116.41,116.41,-0.44,0.02
5/17/2001,116.12,116.12,-0.32,0.02
5/16/2001,116.14,116.14,-0.31,0.02
5/15/2001,116.79,116.79,-0.33,0.03
5/14/2001,117.14,117.14,-0.3,0.03
5/11/2001,116.84,116.84,-0.32,0.02
5/10/2001,116.37,116.37,-0.36,0.03
5/9/2001,116.05,116.05,-0.37,0.03
5/8/2001,116.08,116.08,-0.26,0.03
5/7/2001,115.32,115.32,-0.22,0.03
5/4/2001,114.93,114.93,-0.08,0.03
5/3/2001,115.38,115.38,0.02,0.03
5/2/2001,115.16,115.16,0.02,0.03
5/1/2001,115.3,115.3,0.31,0.02
4/30/2001,115.85,115.85,0.3,0.02
4/27/2001,115.62,115.62,0.28,0.02
4/26/2001,114.46,114.46,0.28,0.02
4/25/2001,114.98,114.98,0.19,0.02
4/24/2001,115.2,115.2,0.22,0.03
4/23/2001,114.77,114.77,0.24,0.03
4/20/2001,114.32,114.32,0.18,0.03
4/19/2001,115.02,115.02,0.16,0.03
4/18/2001,116.13,116.13,0.11,0.04
4/17/2001,116.46,116.46,0.2,0.04
4/16/2001,116.18,116.18,0.21,0.04
4/13/2001,115.94,115.94,,
4/12/2001,115.54,115.54,0.2,0.04
4/11/2001,116.13,116.13,0.2,0.04
4/10/2001,116.02,116.02,0.12,0.04
4/9/2001,115.21,115.21,0.16,0.04
4/6/2001,114.75,114.75,0.07,0.04
4/5/2001,115.47,115.47,0.07,0.04
4/4/2001,115.08,115.08,0.08,0.04
4/3/2001,115.63,115.63,-0.09,0.04
4/2/2001,117.34,117.34,-0.15,0.03
3/30/2001,117.37,117.37,-0.18,0.03
3/29/2001,116.6,116.6,-0.18,0.03
3/28/2001,116.01,116.01,-0.17,0.03
3/27/2001,115.43,115.43,-0.15,0.04
3/26/2001,115.21,115.21,-0.08,0.04
3/23/2001,115.94,115.94,0.07,0.04
3/22/2001,116.3,116.3,0.08,0.04
3/21/2001,115.53,115.53,0.17,0.04
3/20/2001,114.11,114.11,0.04,0.04
3/19/2001,115.2,115.2,0.05,0.04
3/16/2001,115.32,115.32,0.17,0.04
3/15/2001,114.71,114.71,0.22,0.04
3/14/2001,113.7,113.7,0.26,0.04
3/13/2001,113.11,113.11,0.15,0.04
3/12/2001,112.01,112.01,0.28,0.04
3/9/2001,111.44,111.44,0.32,0.04
3/8/2001,111.49,111.49,0.24,0.04
3/7/2001,111.83,111.83,0.2,0.04
3/6/2001,111.2,111.2,0.25,0.04
3/5/2001,111.54,111.54,0.18,0.04
3/2/2001,111.17,111.17,0.1,0.04
3/1/2001,111.28,111.28,0.08,0.04
2/28/2001,112.01,112.01,0.05,0.04
2/27/2001,112.34,112.34,-0.03,0.04
2/26/2001,112.77,112.77,-0.14,0.04
2/23/2001,112.03,112.03,-0.19,0.04
2/22/2001,113.34,113.34,-0.2,0.03
2/21/2001,113.12,113.12,-0.1,0.03
2/20/2001,112.82,112.82,-0.07,0.03
2/19/2001,111.92,111.92,,
2/16/2001,112.26,112.26,-0.31,0.03
2/15/2001,113.2,113.2,-0.47,0.03
2/14/2001,112.04,112.04,-0.51,0.03
2/13/2001,111.96,111.96,-0.45,0.03
2/12/2001,111.19,111.19,-0.37,0.03
2/9/2001,111.52,111.52,-0.46,0.03
2/8/2001,112.06,112.06,-0.37,0.03
2/7/2001,110.89,110.89,-0.29,0.04
2/6/2001,110.77,110.77,-0.28,0.03
2/5/2001,109.89,109.89,-0.24,0.03
2/2/2001,110.32,110.32,0.05,0.03
2/1/2001,109.66,109.66,0.21,0.03
1/31/2001,110.52,110.52,0.41,0.04
1/30/2001,110.98,110.98,0.51,0.03
1/29/2001,111.77,111.77,0.54,0.04
1/26/2001,111.46,111.46,0.54,0.03
1/25/2001,111.61,111.61,0.54,0.03
1/24/2001,111.68,111.68,0.55,0.03
1/23/2001,110.24,110.24,0.43,0.03
1/22/2001,110.24,110.24,0.43,0.03
1/19/2001,110.66,110.66,0.54,0.03
1/18/2001,109.94,109.94,0.54,0.03
1/17/2001,110.81,110.81,0.55,0.03
1/16/2001,110.11,110.11,0.56,0.03
1/15/2001,109.97,109.97,,
1/12/2001,109.36,109.36,0.58,0.03
1/11/2001,109.01,109.01,0.55,0.03
1/10/2001,109.86,109.86,0.53,0.03
1/9/2001,109.52,109.52,0.57,0.03
1/8/2001,108.86,108.86,0.55,0.03
1/5/2001,108.42,108.42,0.54,0.03
1/4/2001,108.81,108.81,0.55,0.03
1/3/2001,110.17,110.17,0.46,0.03
1/2/2001,108.77,108.77,0.38,0.01
1/1/2001,109.3,109.3,,
12/29/2000,109.56,109.56,0.35,0.01
12/28/2000,110.38,110.38,0.36,0.01
12/27/2000,110.32,110.32,0.35,0.01
12/26/2000,110.31,110.31,0.37,0.01
12/25/2000,110.66,110.66,,
12/22/2000,110.82,110.82,0.38,0.01
12/21/2000,111.51,111.51,0.45,0.02
12/20/2000,111.97,111.97,0.35,0.02
12/19/2000,113.21,113.21,0.4,0.01
12/18/2000,113.07,113.07,0.36,0.01
12/15/2000,112.9,112.9,0.34,0.01
12/14/2000,113.38,113.38,0.24,0.01
12/13/2000,114.71,114.71,0.28,0.01
12/12/2000,114.26,114.26,0.33,0.01
12/11/2000,114.29,114.29,0.32,0.01
12/8/2000,114.05,114.05,0.23,0
12/7/2000,113.54,113.54,0.25,0
12/6/2000,113.31,113.31,0.1,0.01
12/5/2000,114.47,114.47,-0.05,0
12/4/2000,113.71,113.71,0.07,0
12/1/2000,114.73,114.73,0.06,0
11/30/2000,115.24,115.24,0.02,0
11/29/2000,116.61,116.61,0.02,0
11/28/2000,116.58,116.58,-0.1,0
11/27/2000,117.1,117.1,-0.02,0
11/24/2000,118.48,118.48,-0.26,0
11/23/2000,118.09,118.09,,
11/22/2000,117.85,117.85,-0.29,0
11/21/2000,117.95,117.95,-0.43,0
11/20/2000,117.35,117.35,-0.43,0
11/17/2000,117.31,117.31,-0.4,0
11/16/2000,116.93,116.93,-0.36,0
11/15/2000,116.35,116.35,-0.37,0
11/14/2000,116.22,116.22,-0.47,0
11/13/2000,115.7,115.7,-0.38,0
11/10/2000,115.79,115.79,-0.33,0
11/9/2000,115.34,115.34,-0.17,0
11/8/2000,116.23,116.23,-0.14,0
11/7/2000,115.52,115.52,-0.15,0
11/6/2000,115.69,115.69,-0.12,0
11/3/2000,114.97,114.97,-0.12,0
11/2/2000,115.61,115.61,-0.12,0
11/1/2000,115.56,115.56,-0.14,0
10/31/2000,116.65,116.65,-0.09,0
10/30/2000,117.25,117.25,-0.09,0.01
10/27/2000,117.39,117.39,0.07,0.01
10/26/2000,118.5,118.5,0.1,0.01
10/25/2000,118.49,118.49,0.22,0.01
10/24/2000,117.42,117.42,0.2,0.01
10/23/2000,117.54,117.54,0.24,0.01
10/20/2000,117.16,117.16,0.22,0.01
10/19/2000,116.94,116.94,0.28,0.01
10/18/2000,117.33,117.33,0.26,0.02
10/17/2000,115.89,115.89,0.2,0.02
10/16/2000,116.39,116.39,0.19,0.02
10/13/2000,115.86,115.86,-0.04,0.02
10/12/2000,114.89,114.89,-0.05,0.02
10/11/2000,114.49,114.49,-0.04,0.02
10/10/2000,114.36,114.36,-0.08,0.02
10/9/2000,114.81,114.81,-0.07,0.02
10/6/2000,114.85,114.85,-0.05,0.02
10/5/2000,114.74,114.74,-0.1,0.02
10/4/2000,114.17,114.17,-0.14,0.02
10/3/2000,114.22,114.22,-0.19,0.02
10/2/2000,113.79,113.79,-0.23,0.02
9/29/2000,113.25,113.25,-0.27,0.02
9/28/2000,113.31,113.31,-0.28,0.02
9/27/2000,113.11,113.11,-0.27,0.02
9/26/2000,113.16,113.16,-0.35,0.02
9/25/2000,114.06,114.06,-0.33,0.02
9/22/2000,113.56,113.56,-0.34,0.02
9/21/2000,115.27,115.27,-0.33,0.02
9/20/2000,116.41,116.41,-0.36,0.02
9/19/2000,116.11,116.11,-0.36,0.02
9/18/2000,116,116,-0.36,0.03
9/15/2000,115.94,115.94,-0.33,0.03
9/14/2000,115.16,115.16,-0.38,0.03
9/13/2000,115.34,115.34,-0.35,0.03
9/12/2000,115.17,115.17,-0.38,0.03
9/11/2000,115.37,115.37,-0.39,0.03
9/8/2000,114.34,114.34,-0.35,0.03
9/7/2000,113.65,113.65,-0.25,0.04
9/6/2000,114.12,114.12,-0.05,0.04
9/5/2000,112.41,112.41,0.11,0.04
9/4/2000,111.6,111.6,,
9/1/2000,111.42,111.42,0.06,0.04
8/31/2000,112.6,112.6,-0.04,0.04
8/30/2000,112.14,112.14,-0.05,0.04
8/29/2000,112.2,112.2,0.01,0.04
8/28/2000,111.46,111.46,0.05,0.04
8/25/2000,111.35,111.35,0.04,0.05
8/24/2000,111.23,111.23,-0.26,0.05
8/23/2000,111.42,111.42,-0.29,0.05
8/22/2000,111.79,111.79,-0.19,0.05
8/21/2000,111.46,111.46,-0.23,0.05
8/18/2000,111.01,111.01,-0.21,0.05
8/17/2000,110.11,110.11,-0.09,0.05
8/16/2000,110.26,110.26,-0.24,0.05
8/15/2000,110.51,110.51,-0.27,0.05
8/14/2000,111.08,111.08,-0.28,0.05
8/11/2000,111.21,111.21,-0.3,0.05
8/10/2000,110.9,110.9,-0.36,0.06
8/9/2000,111.44,111.44,-0.35,0.05
8/8/2000,111.32,111.32,-0.28,0.06
8/7/2000,110.8,110.8,-0.26,0.06
8/4/2000,110.85,110.85,-0.21,0.06
8/3/2000,110.98,110.98,-0.19,0.06
8/2/2000,110.67,110.67,-0.21,0.06
8/1/2000,110.05,110.05,-0.21,0.06
7/31/2000,109.57,109.57,-0.17,0.06
7/28/2000,109.74,109.74,-0.03,0.06
7/27/2000,108.89,108.89,0.09,0.06
7/26/2000,108.11,108.11,0.06,0.06
7/25/2000,108.38,108.38,0.14,0.06
7/24/2000,108.69,108.69,0.16,0.06
7/21/2000,108.42,108.42,0.09,0.06
7/20/2000,108.61,108.61,0.21,0.06
7/19/2000,109.59,109.59,0.19,0.07
7/18/2000,109.38,109.38,0.26,0.07
7/17/2000,108.7,108.7,0.29,0.07
7/14/2000,108.45,108.45,0.39,0.07
7/13/2000,108.54,108.54,0.39,0.07
7/12/2000,108.12,108.12,0.36,0.07
7/11/2000,107.14,107.14,0.21,0.07
7/10/2000,107.01,107.01,0.2,0.07
7/7/2000,107.65,107.65,0.17,0.07
7/6/2000,107.37,107.37,0.13,0.07
7/5/2000,107.12,107.12,0.11,0.07
7/4/2000,107.29,107.29,,
7/3/2000,107.06,107.06,0.11,0.07
6/30/2000,106.84,106.84,0.13,0.07
6/29/2000,106.84,106.84,-0.09,0.07
6/28/2000,107.6,107.6,-0.03,0.07
6/27/2000,107.36,107.36,-0.09,0.07
6/26/2000,108.11,108.11,-0.12,0.07
6/23/2000,108.01,108.01,-0.06,0.07
6/22/2000,107.71,107.71,0.03,0.07
6/21/2000,107.43,107.43,0.1,0.07
6/20/2000,106.33,106.33,0.07,0.07
6/19/2000,106.33,106.33,0.03,0.07
6/16/2000,105.96,105.96,0.04,0.07
6/15/2000,106.88,106.88,0.01,0.07
6/14/2000,106.46,106.46,-0.07,0.07
6/13/2000,106.4,106.4,0.03,0.07
6/12/2000,106.97,106.97,0.12,0.07
6/9/2000,106.99,106.99,0.05,0.07
6/8/2000,106.71,106.71,0.17,0.07
6/7/2000,106.18,106.18,0.13,0.07
6/6/2000,106.59,106.59,0.14,0.08
6/5/2000,107.46,107.46,0.11,0.08
6/2/2000,108.12,108.12,0.16,0.08
6/1/2000,109.05,109.05,0.12,0.08
5/31/2000,108.74,108.74,0.02,0.08
5/30/2000,108.93,108.93,-0.01,0.08
5/29/2000,109.42,109.42,,
5/26/2000,109.12,109.12,-0.02,0.08
5/25/2000,110.75,110.75,-0.08,0.08
5/24/2000,111.22,111.22,-0.08,0.08
5/23/2000,111.14,111.14,-0.07,0.08
5/22/2000,111.06,111.06,0.17,0.08
5/19/2000,111.47,111.47,0.12,0.08
5/18/2000,112.21,112.21,0.12,0.08
5/17/2000,112.1,112.1,0.13,0.08
5/16/2000,111.31,111.31,0.14,0.08
5/15/2000,110.56,110.56,0.12,0.08
5/12/2000,109.9,109.9,0.35,0.08
5/11/2000,111.52,111.52,0.32,0.08
5/10/2000,110.8,110.8,0.32,0.08
5/9/2000,110.75,110.75,0.32,0.08
5/8/2000,111.45,111.45,0.31,0.08
5/5/2000,111.31,111.31,0.41,0.08
5/4/2000,111.8,111.8,0.4,0.08
5/3/2000,111.26,111.26,0.45,0.08
5/2/2000,110.26,110.26,0.57,0.09
5/1/2000,109.63,109.63,0.67,0.09
4/28/2000,110.14,110.14,0.66,0.09
4/27/2000,109.57,109.57,0.73,0.09
4/26/2000,108.55,108.55,0.7,0.09
4/25/2000,108.69,108.69,0.58,0.09
4/24/2000,107.28,107.28,0.51,0.08
4/21/2000,107.38,107.38,,
4/20/2000,107.45,107.45,0.43,0.08
4/19/2000,107.13,107.13,0.3,0.08
4/18/2000,106.63,106.63,0.24,0.08
4/17/2000,106.13,106.13,0.27,0.08
4/14/2000,105.75,105.75,0.18,0.08
4/13/2000,106.14,106.14,0.2,0.08
4/12/2000,105.96,105.96,0.09,0.08
4/11/2000,105.94,105.94,0.11,0.08
4/10/2000,105.68,105.68,0.12,0.08
4/7/2000,105.97,105.97,0.14,0.08
4/6/2000,105.52,105.52,0.11,0.08
4/5/2000,105.29,105.29,-0.01,0.08
4/4/2000,105.17,105.17,-0.12,0.08
4/3/2000,105.54,105.54,-0.1,0.08
3/31/2000,105.44,105.44,-0.12,0.08
3/30/2000,105.47,105.47,-0.22,0.08
3/29/2000,106.25,106.25,-0.22,0.08
3/28/2000,105.53,105.53,-0.2,0.08
3/27/2000,105.45,105.45,-0.11,0.08
3/24/2000,104.77,104.77,-0.1,0.08
3/23/2000,105.23,105.23,-0.12,0.08
3/22/2000,106.04,106.04,-0.17,0.09
3/21/2000,105.81,105.81,-0.21,0.09
3/20/2000,105.15,105.15,-0.13,0.08
3/17/2000,105.2,105.2,-0.16,0.08
3/16/2000,105.18,105.18,-0.12,0.08
3/15/2000,105.38,105.38,-0.1,0.09
3/14/2000,105.3,105.3,-0.12,0.09
3/13/2000,105.5,105.5,-0.13,0.09
3/10/2000,105.71,105.71,-0.11,0.09
3/9/2000,105.37,105.37,0.01,0.09
3/8/2000,105.93,105.93,0.09,0.09
3/7/2000,106.09,106.09,0.03,0.09
3/6/2000,106.16,106.16,0.03,0.09
3/3/2000,106,106,-0.01,0.09
3/2/2000,105.65,105.65,-0.13,0.09
3/1/2000,104.89,104.89,-0.08,0.09
2/29/2000,105.92,105.92,-0.15,0.09
2/28/2000,105.27,105.27,-0.02,0.09
2/25/2000,105.26,105.26,-0.22,0.09
2/24/2000,104.01,104.01,-0.19,0.09
2/23/2000,103.53,103.53,-0.21,0.1
2/22/2000,103.28,103.28,-0.23,0.09
2/21/2000,104.58,104.58,,
2/18/2000,104.63,104.63,-0.25,0.09
2/17/2000,104.27,104.27,-0.25,0.1
2/16/2000,104.28,104.28,-0.27,0.1
2/15/2000,104.69,104.69,-0.26,0.1
2/14/2000,104.72,104.72,-0.29,0.1
2/11/2000,104.19,104.19,-0.23,0.09
2/10/2000,104.13,104.13,-0.21,0.1
2/9/2000,103.68,103.68,-0.33,0.1
2/8/2000,104.22,104.22,-0.21,0.1
2/7/2000,104.64,104.64,-0.21,0.1
2/4/2000,104.29,104.29,-0.15,0.1
2/3/2000,103.8,103.8,-0.09,0.09
2/2/2000,104.79,104.79,-0.09,0.1
2/1/2000,104.92,104.92,-0.05,0.1
1/31/2000,105.13,105.13,-0.04,0.1
1/28/2000,104.48,104.48,0.14,0.1
1/27/2000,103.17,103.17,0.15,0.11
1/26/2000,102.44,102.44,0.15,0.11
1/25/2000,102.41,102.41,0.14,0.11
1/24/2000,102.2,102.2,0.22,0.11
1/21/2000,101.76,101.76,0.18,0.11
1/20/2000,101.36,101.36,0.16,0.12
1/19/2000,101.76,101.76,0.16,0.11
1/18/2000,101.86,101.86,0.19,0.11
1/17/2000,102.05,102.05,,
1/14/2000,101.72,101.72,0.15,0.11
1/13/2000,101,101,0.09,0.12
1/12/2000,100.62,100.62,0.11,0.11
1/11/2000,100.56,100.56,0.02,0.12
1/10/2000,100.99,100.99,0.02,0.11
1/7/2000,100.8,100.8,-0.04,0.11
1/6/2000,100.65,100.65,0.01,0.12
1/5/2000,100.38,100.38,0.02,0.13
1/4/2000,100.41,100.41,0.18,0.13
1/3/2000,100.22,100.22,0.11,0.14
12/31/1999,101.87,101.87,0.1,0.13
12/30/1999,101.82,101.82,0.11,0.14
12/29/1999,101.98,101.98,0.12,0.13
12/28/1999,101.94,101.94,0.11,0.13
12/27/1999,101.49,101.49,0.07,0.13
12/24/1999,101.58,101.58,,
12/23/1999,101.44,101.44,0.19,0.13
12/22/1999,101.87,101.87,0.24,0.13
12/21/1999,101.93,101.93,0.23,0.13
12/20/1999,101.85,101.85,0.2,0.13
12/17/1999,102.18,102.18,0.18,0.13
12/16/1999,101.6,101.6,0.31,0.13
12/15/1999,102.4,102.4,0.29,0.13
12/14/1999,102.35,102.35,0.39,0.13
12/13/1999,101.67,101.67,0.39,0.13
12/10/1999,101.66,101.66,0.42,0.13
12/9/1999,101.02,101.02,0.43,0.13
12/8/1999,100.71,100.71,0.36,0.13
12/7/1999,100.82,100.82,0.33,0.14
12/6/1999,101.13,101.13,0.21,0.13
12/3/1999,102.51,102.51,0.23,0.13
12/2/1999,102.52,102.52,0.27,0.13
12/1/1999,102.09,102.09,0.29,0.13
11/30/1999,101.99,101.99,0.35,0.13
11/29/1999,101.86,101.86,0.34,0.13
11/26/1999,101.36,101.36,0.13,0.13
11/25/1999,101.53,101.53,,
11/24/1999,101.72,101.72,0.07,0.13
11/23/1999,100.83,100.83,0.15,0.13
11/22/1999,100.66,100.66,0.04,0.13
11/19/1999,100.89,100.89,0.05,0.13
11/18/1999,101,101,0.07,0.13
11/17/1999,100.2,100.2,0.04,0.13
11/16/1999,100.79,100.79,0.07,0.13
11/15/1999,100.69,100.69,0.05,0.13
11/12/1999,100.75,100.75,0.04,0.13
11/11/1999,100.14,100.14,0.28,0.13
11/10/1999,99.79,99.79,0.31,0.13
11/9/1999,100.27,100.27,0.3,0.13
11/8/1999,100.35,100.35,0.37,0.13
11/5/1999,100.28,100.28,0.39,0.13
11/4/1999,100.43,100.43,0.42,0.13
11/3/1999,99.55,99.55,0.42,0.13
11/2/1999,99.18,99.18,0.43,0.13
11/1/1999,99.31,99.31,0.46,0.13
10/29/1999,99.06,99.06,0.51,0.13
10/28/1999,99.37,99.37,0.58,0.13
10/27/1999,99.3,99.3,0.5,0.13
10/26/1999,98.82,98.82,0.6,0.13
10/25/1999,98.34,98.34,0.59,0.13
10/22/1999,98.48,98.48,0.61,0.13
10/21/1999,97.48,97.48,0.66,0.13
10/20/1999,98.13,98.13,0.61,0.13
10/19/1999,97.38,97.38,0.6,0.13
10/18/1999,97.42,97.42,0.64,0.13
10/15/1999,97.04,97.04,0.56,0.13
10/14/1999,97.92,97.92,0.57,0.11
10/13/1999,97.89,97.89,0.66,0.11
10/12/1999,97.95,97.95,0.64,0.11
10/11/1999,98.71,98.71,0.59,0.11
10/8/1999,99.02,99.02,0.53,0.11
10/7/1999,98.38,98.38,0.51,0.11
10/6/1999,98.48,98.48,0.46,0.12
10/5/1999,97.98,97.98,0.46,0.11
10/4/1999,98.04,98.04,0.46,0.12
10/1/1999,97.97,97.97,0.53,0.11
9/30/1999,98.54,98.54,0.62,0.12
9/29/1999,98.8,98.8,0.57,0.11
9/28/1999,99.18,99.18,0.55,0.11
9/27/1999,99.69,99.69,0.53,0.11
9/24/1999,99.64,99.64,0.53,0.11
9/23/1999,99.72,99.72,0.56,0.11
9/22/1999,99.75,99.75,0.6,0.11
9/21/1999,99.6,99.6,0.52,0.11
9/20/1999,100.51,100.51,0.6,0.1
9/17/1999,100.36,100.36,0.58,0.1
9/16/1999,100.32,100.32,0.59,0.1
9/15/1999,100.2,100.2,0.57,0.1
9/14/1999,100.73,100.73,0.6,0.1
9/13/1999,100.38,100.38,0.59,0.1
9/10/1999,101.02,101.02,0.65,0.1
9/9/1999,99.63,99.63,0.65,0.1
9/8/1999,99.88,99.88,0.66,0.1
9/7/1999,100,100,0.67,0.09
9/6/1999,99.9,99.9,,
9/3/1999,99.78,99.78,0.63,0.09
9/2/1999,99.25,99.25,0.56,0.09
9/1/1999,99.79,99.79,0.6,0.09
8/31/1999,99.95,99.95,0.68,0.08
8/30/1999,100.94,100.94,0.69,0.07
8/27/1999,101.08,101.08,0.69,0.07
8/26/1999,101.21,101.21,0.68,0.07
8/25/1999,101.31,101.31,0.71,0.07
